Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceLog,LotFrontageLog,LotAreaLog,1stFlrSFLog,GrLivAreaLog,2ndFlrDummy,3SsnPorchDummy,AlleyDummy,EnclosedPorchDummy,FireplaceDummy,LowQualFinDummy,OpenPorchDummy,PoolDummy,ScreenPorchDummy,PorchDummy,BsmtDummy,DeckDummy,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,TotalSFLog,Total_sqr_footageLog,Total_porch_sfLog,TotalSFxOverallQual,GrLivAreaxOverallQual,BsmtFinSF1xOverallQual,LotAreaxOverallQual,TotalSFxLotArea
735,20,RL,69.24905649940408,8978,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1968.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,NA,NA,NA,0,5,2007,WD,Family,108000.0,11.589886506106357,4.237709520417291,9.102532419341877,6.854354502255021,6.854354502255021,0,0,0,0,0,0,0,0,0,0,1,1,3936,1896.0,948.0,1.0,147,1896.0,948.0,147,9480.0,4740,0.0,44890,17022288.0
736,75,RM,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,163000.0,12.0015054797889,4.0943445622221,9.287301413112312,6.779921907472252,7.477604243197589,1,0,0,0,1,0,1,0,0,1,1,0,3884,2648.0,2158.0,1.5,341,2648.0,2158.0,341,18536.0,12376,2730.0,75600,28598400.0
737,90,RL,60.0,8544,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,NA,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,93500.0,11.44571671527678,4.0943445622221,9.052984561199976,6.946975992135418,6.946975992135418,0,0,0,0,0,0,0,0,0,0,0,0,3900,1040.0,1040.0,2.0,0,1040.0,1040.0,0,3120.0,3120,0.0,25632,8885760.0
738,60,RL,72.0,10463,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,893.0,893.0,GasA,Ex,Y,SBrkr,901,900,0,1801,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3.0,800.0,TA,TA,Y,0,116,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,239900.0,12.387977448827787,4.276666119016055,9.255600503381046,6.803505257608338,7.496097345175956,1,0,0,0,1,0,1,0,0,1,1,0,4010,2694.0,1801.0,2.5,116,2694.0,1801.0,116,21552.0,14408,0.0,83704,28187322.0
739,90,RL,60.0,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,NA,NA,1988.0,NA,0.0,0.0,NA,NA,Y,120,0,0,0,0,0,NA,NA,NA,0,3,2009,WD,Alloca,179000.0,12.095141084822892,4.0943445622221,9.287301413112312,7.090076835776092,7.090076835776092,0,0,0,0,0,0,0,0,0,0,1,1,3975,2400.0,2400.0,6.0,120,2400.0,2400.0,120,12000.0,6000,6000.0,54000,25920000.0
740,60,RL,65.0,9313,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2.0,572.0,TA,TA,Y,187,56,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,190000.0,12.154779351142624,4.174387269895637,9.139166552521658,6.761572768804055,7.454719949364001,1,0,0,0,0,0,1,0,0,1,1,1,4008,2592.0,1728.0,2.5,243,2592.0,1728.0,243,18144.0,12096,0.0,65191,24139296.0
741,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,GasA,Ex,Y,SBrkr,768,664,0,1432,0.0,0.0,2,0,2,1,TA,7,Typ,0,NA,Detchd,1910.0,Unf,2.0,360.0,TA,Gd,Y,270,0,112,0,0,0,NA,GdPrv,NA,0,5,2007,WD,Abnorml,132000.0,11.790557201568507,4.0943445622221,9.169518377455928,6.643789733147672,7.266827347520591,1,0,1,1,0,0,0,0,0,1,1,1,3912,1696.0,1432.0,2.0,382,1696.0,1432.0,382,8480.0,7160,0.0,48000,16281600.0
742,20,RL,65.0,6768,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,912.0,GasA,Gd,Y,SBrkr,912,0,0,912,1.0,1.0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1962.0,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,0,NA,GdPrv,NA,0,5,2008,WD,Normal,142000.0,11.863582336583399,4.174387269895637,8.81996090128606,6.815639990074331,6.815639990074331,0,0,0,0,0,0,0,0,0,0,1,1,3957,1824.0,1744.0,2.5,168,1824.0,1744.0,168,10944.0,5472,4992.0,40608,12344832.0
743,20,RL,65.0,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1349.0,1349.0,GasA,Ex,Y,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,2000.0,Unf,2.0,539.0,TA,TA,Y,120,55,0,0,0,0,NA,GdPrv,NA,0,12,2007,WD,Normal,179000.0,12.095141084822892,4.174387269895637,9.041921720351219,7.207118856207756,7.207118856207756,0,0,0,0,0,0,1,0,0,1,1,1,4001,2698.0,1349.0,2.0,175,2698.0,1349.0,175,18886.0,9443,0.0,59150,22798100.0
744,80,RL,70.0,12886,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444.0,Unf,0.0,76.0,520.0,GasA,Ex,Y,SBrkr,1464,0,0,1464,0.0,1.0,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2.0,480.0,TA,TA,Y,302,0,0,0,100,0,NA,NA,NA,0,10,2009,WD,Normal,175000.0,12.072541252905651,4.248495242049359,9.463896729698588,7.288927694521257,7.288927694521257,0,0,0,0,1,0,0,0,1,1,1,1,3962,1984.0,1908.0,2.5,402,1984.0,1908.0,402,9920.0,7320,2220.0,64430,25565824.0
745,120,RL,41.0,5395,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1993.0,RFn,2.0,462.0,TA,TA,Y,96,0,70,168,0,0,NA,NA,NA,0,10,2008,WD,Normal,180000.0,12.100712129872347,3.713572066704308,8.593227877692234,7.198183577101943,7.198183577101943,0,1,0,1,1,0,0,0,0,1,1,1,3986,2674.0,2070.0,3.0,334,2674.0,2070.0,334,21392.0,10696,5864.0,43160,14426230.0
746,60,RL,69.19088611019612,8963,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,487.0,1142.0,GasA,Ex,Y,SBrkr,1175,1540,0,2715,0.0,1.0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2.0,831.0,TA,TA,Y,0,204,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,299800.0,12.610870864650634,4.236869150340059,9.100860271357362,7.069023426578259,7.906547232368036,1,0,0,0,1,0,1,0,0,1,1,0,3972,3857.0,3370.0,4.0,204,3857.0,3370.0,204,30856.0,21720,4600.0,71704,34570291.0
747,60,RL,68.5343360055428,8795,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,Ex,Y,SBrkr,980,1276,0,2256,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,554.0,TA,TA,Y,224,54,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,236000.0,12.371587084007746,4.227334875236949,9.081938657171658,6.887552571664617,7.721348612617949,1,0,0,0,1,0,1,0,0,1,1,1,4000,3208.0,2556.0,2.5,278,3208.0,2556.0,278,22456.0,15792,2100.0,61565,28214360.0
748,70,RM,65.0,11700,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,0.0,1240.0,1240.0,GasW,TA,N,SBrkr,1320,1320,0,2640,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950.0,Unf,4.0,864.0,TA,TA,N,181,0,386,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,265979.0,12.491172637278908,4.174387269895637,9.367344120785848,7.1853870155804165,7.878534196140362,1,0,1,1,1,0,0,0,0,1,1,1,3883,3880.0,2640.0,1.5,567,3880.0,2640.0,567,27160.0,18480,0.0,81900,45396000.0
749,20,RL,59.0,10593,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240,56,154,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,260400.0,12.46997418931655,4.07753744390572,9.267948684596496,7.450079569807499,7.450079569807499,0,0,0,1,1,0,1,0,0,1,1,1,3992,3440.0,2639.0,3.0,450,3440.0,2639.0,450,24080.0,12040,6433.0,74151,36439920.0
750,50,RL,50.0,8405,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Wall,TA,N,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,TA,9,Mod,0,NA,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,92,0,185,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,98000.0,11.49272275765271,3.912023005428146,9.036582045842716,6.992096427415888,7.332369205929062,1,0,0,1,0,0,0,0,0,1,0,1,3895,1529.0,1529.0,2.0,277,1529.0,1529.0,277,6116.0,6116,0.0,33620,12851245.0
751,50,RM,55.0,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,792,348,0,1140,0.0,0.0,1,0,3,1,TA,7,Min2,0,NA,NA,1933.0,NA,0.0,0.0,NA,NA,N,0,160,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,96500.0,11.477298287327077,4.007333185232471,9.082507000466299,6.674561391814426,7.038783541388542,1,0,1,0,0,0,1,0,0,1,1,0,3914,1716.0,1140.0,1.0,160,1716.0,1140.0,160,6864.0,4560,0.0,35200,15100800.0
752,60,RL,64.22419528583751,7750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,660,660,0,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,162000.0,11.99535161421452,4.16238001330807,8.955448122347393,6.492239835020471,7.1853870155804165,1,0,0,0,0,0,1,0,0,1,1,0,4006,1980.0,1320.0,2.5,48,1980.0,1320.0,48,13860.0,9240,0.0,54250,15345000.0
753,20,RL,79.0,9236,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200.0,Unf,0.0,279.0,1479.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1997.0,RFn,2.0,576.0,TA,TA,Y,168,27,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,217000.0,12.287652632522597,4.3694478524670215,9.130864170474386,7.309212365692763,7.309212365692763,0,0,0,0,0,0,1,0,0,1,1,1,3994,2973.0,2694.0,3.0,195,2973.0,2694.0,195,17838.0,8964,7200.0,55416,27458628.0
754,60,RL,80.0,10240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,1030.0,GasA,Gd,Y,SBrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,192,52,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,275500.0,12.526342907575106,4.382026634673881,9.234056898593499,6.945051063725834,7.6487397889562425,1,0,0,0,1,0,1,0,0,1,1,1,4010,3128.0,2098.0,2.5,244,3128.0,2098.0,244,25024.0,16784,0.0,81920,32030720.0
755,20,RL,61.0,7930,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1969.0,RFn,2.0,440.0,TA,TA,Y,171,48,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,156000.0,11.957611286231675,4.110873864173311,8.978408314628894,6.933423025730715,6.933423025730715,0,0,0,0,0,0,1,0,0,1,1,1,3974,2052.0,1937.0,2.0,219,2052.0,1937.0,219,12312.0,6156,2634.0,47580,16272360.0
756,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,0.0,348.0,729.0,GasA,Gd,Y,SBrkr,742,729,0,1471,0.0,0.0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,172500.0,12.058152515453552,3.5263605246161616,8.080237416216702,6.60934924316738,7.293697720601438,1,0,1,0,0,0,1,0,0,1,1,0,3998,2200.0,1852.0,2.5,24,2200.0,1852.0,24,13200.0,8826,2286.0,19380,7106000.0
757,60,RL,68.0,10769,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,846.0,866.0,GasA,Ex,Y,SBrkr,866,902,0,1768,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2007.0,RFn,2.0,578.0,TA,TA,Y,144,105,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,212000.0,12.26434155365415,4.219507705176107,9.284426915328881,6.763884908562435,7.477604243197589,1,0,0,0,0,0,1,0,0,1,1,1,4014,2634.0,1788.0,2.5,249,2634.0,1788.0,249,21072.0,14144,160.0,86152,28365546.0
758,60,RL,78.50741977472717,11616,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,438.0,Unf,0.0,234.0,672.0,GasA,TA,Y,SBrkr,672,714,0,1386,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,335,0,0,0,0,0,NA,GdPrv,NA,0,4,2010,WD,Abnorml,158900.0,11.976030352524807,4.3631931397449595,9.360138737064577,6.51025834052315,7.234177179749849,1,0,0,0,1,0,0,0,0,0,1,1,3956,2058.0,1824.0,2.5,335,2058.0,1824.0,335,12348.0,8316,2628.0,69696,23905728.0
759,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,1501,0.0,0.0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,179400.0,12.097373228606832,3.1780538303479458,7.731930721948486,6.6293632534374485,7.313886831633462,1,0,1,0,0,0,0,0,0,0,1,0,3998,2245.0,2050.0,2.5,0,2245.0,2050.0,0,15715.0,10507,3843.0,15960,5118600.0
760,60,RL,65.0,12257,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,1328,1203,0,2531,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,752.0,TA,TA,Y,222,98,0,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,290000.0,12.577636201962656,4.174387269895637,9.413852481341165,7.191429330036379,7.836369760545124,1,0,0,0,1,0,1,0,0,1,1,1,3990,3849.0,2651.0,2.5,320,3849.0,2651.0,320,30792.0,20248,448.0,98056,47177193.0
761,20,RL,70.0,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,2008.0,Unf,1.0,300.0,Ex,Ex,Y,0,0,0,0,0,0,NA,NA,Shed,450,10,2009,WD,Normal,127500.0,11.755871643580617,4.248495242049359,9.116029692504942,6.761572768804055,6.761572768804055,0,0,0,0,0,0,0,0,0,0,1,0,3918,1728.0,1476.0,1.0,0,1728.0,1476.0,0,10368.0,5184,3672.0,54600,15724800.0
762,30,RM,60.0,6911,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,0.0,740.0,1145.0,GasA,TA,Y,SBrkr,1301,0,0,1301,0.0,0.0,1,0,2,1,Fa,5,Min1,0,NA,Detchd,1965.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,100000.0,11.512925464970229,4.0943445622221,8.840869624091395,7.170888478512505,7.170888478512505,0,0,0,0,0,0,0,0,0,0,1,0,3874,2446.0,1706.0,1.0,0,2446.0,1706.0,0,12230.0,6505,2025.0,34555,16904306.0
763,60,FV,72.0,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764,783,0,1547,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2009.0,Unf,2.0,614.0,TA,TA,Y,169,45,0,0,0,0,NA,NA,NA,0,6,2010,Con,Normal,215200.0,12.279323107269766,4.276666119016055,9.064157861798101,6.638567789166521,7.344072850573066,1,0,0,0,0,0,1,0,0,1,1,1,4018,2303.0,1571.0,2.5,214,2303.0,1571.0,214,16121.0,10829,168.0,60480,19897920.0
764,60,RL,82.0,9430,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,GasA,Ex,Y,SBrkr,1268,1097,0,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3.0,856.0,TA,TA,Y,0,128,0,0,180,0,NA,NA,NA,0,7,2009,WD,Normal,337000.0,12.727838209334498,4.406719247264253,9.151651375627504,7.145196134997171,7.768533300926033,1,0,0,0,1,0,1,0,1,1,1,0,3998,3617.0,3528.0,3.5,308,3617.0,3528.0,308,28936.0,18920,9304.0,75440,34108310.0
765,120,RL,30.0,9549,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2.0,481.0,TA,TA,Y,0,30,0,0,216,0,NA,NA,NA,0,4,2006,WD,Normal,270000.0,12.506177237980511,3.4011973816621555,9.164191715950203,7.309212365692763,7.309212365692763,0,0,0,0,1,0,1,0,1,1,1,0,3991,2988.0,2988.0,2.5,246,2988.0,2988.0,246,23904.0,11952,3496.0,76392,28532412.0
766,20,RL,75.0,14587,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,592.0,TA,TA,Y,0,174,0,0,0,0,NA,NA,NA,0,8,2008,New,Partial,264132.0,12.484204257170104,4.31748811353631,9.587886000086213,7.317212408359839,7.317212408359839,0,0,0,0,1,0,1,0,0,1,1,0,4016,3004.0,1506.0,2.0,174,3004.0,1506.0,174,27036.0,13554,0.0,131283,43819348.0
767,60,RL,80.0,10421,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394.0,Unf,0.0,586.0,980.0,GasA,TA,Y,SBrkr,980,734,0,1714,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,228,66,156,0,0,0,NA,MnPrv,Shed,500,3,2010,WD,Normal,196500.0,12.188417710291453,4.382026634673881,9.251578279992428,6.887552571664617,7.446585099157725,1,0,0,1,1,0,1,0,0,1,1,1,3976,2694.0,2108.0,2.5,450,2694.0,2108.0,450,18858.0,11998,2758.0,72947,28074174.0
